,Issue Date,Maturity date,Coupon Frequency,AHL,ALFA,C&M,CEL,ICON,IONE,PCPL,VCPL,,FMA
PIB-FRB-19,17-Nov-22,17-Nov-27,Half-Yearly,97.72,98.81,98.6,98.82,98.71,98.81,98.72,98.71,,98.73
PIB-FRB-20,9-Feb-23,9-Feb-25,Quarterly,99.98,99.98,99.98,99.98,99.98,99.95,99.96,99.99,,99.98
PIB-FRB-21,9-Feb-23,9-Feb-26,Quarterly,99.03,99.52,99.67,99.55,99.21,99.72,99.55,99.58,,99.51
PIB-FRB-22,6-Apr-23,6-Apr-25,Quarterly,99.83,99.9,99.85,99.9,99.86,99.9,99.87,99.87,,99.88
PIB-FRB-23,6-Apr-23,6-Apr-28,Half-Yearly,97.93,97.77,97.74,97.74,97.81,97.82,97.83,97.77,,97.79
PIB-FRB-24,10-Aug-23,10-Aug-28,Half-Yearly,97.53,97.56,97.53,97.85,97.85,97.63,97.52,97.53,,97.61
PIB-FRB-25,21-Sep-23,21-Sep-25,Quarterly,99.43,99.46,99.45,99.43,99.84,99.38,99.44,99.49,,99.45
PIB-FRB-26,21-Sep-23,21-Sep-26,Quarterly,98.9,99.27,98.86,98.96,98.83,99.46,98.88,99.12,,99
PIB-FRB-27,21-Sep-23,21-Sep-28,Half-Yearly,98.11,97.58,98.03,97.47,97.6,97.58,97.59,97.65,,97.67
PIB-FRB-28,19-Oct-23,19-Oct-26,Quarterly,99.23,99.3,98.75,99.31,99.16,98.92,99.23,99.23,,99.18
PIB-FRB-29,19-Oct-23,19-Oct-28,Half-Yearly,97.42,97.44,97.45,97.41,97.48,97.44,97.44,97.53,,97.45
PIB-FRB-30,14-Dec-23,14-Dec-28,Half-Yearly,97.44,97.28,97.45,97.4,97.29,97.28,97.4,97.38,,97.37
PIB-FRB-31,14-Dec-23,14-Dec-33,Half-Yearly,92.57,93.09,94.75,93.29,93.54,92.8,92.78,92.86,,93.06
PIB-FRB-32,7-Feb-24,7-Feb-29,Half-Yearly,98.15,97.17,97.97,99.99,97.33,97.23,97.23,97.25,,97.53
PIB-FRB-33,7-Feb-24,7-Feb-34,Half-Yearly,95.52,94.41,95.55,94.34,94.16,93.76,94.34,94.74,,94.59
PIB-FRB-34,18-Apr-24,18-Apr-29,Half-Yearly,97.36,97.2,97.15,97.21,97.15,97.14,97.21,97.21,,97.19
PIB-FRB-35,18-Apr-24,18-Apr-34,Half-Yearly,94.59,94.11,93.96,93.87,93.99,94.56,93.95,94.17,,94.12
PIB-FRB-36,27-Jun-24,27-Jun-29,Half-Yearly,97.08,97.07,97.1,97.17,97.11,97.13,97.1,96.98,,97.1
PIB-FRB-37,5-Sep-24,5-Sep-29,Half-Yearly,97.55,97.38,97.64,97.1,97.1,97.23,97.4,97.4,,97.34
PIB-FRB-38,5-Sep-24,5-Sep-34,Half-Yearly,94.72,94.5,94.43,94.47,94.1,94.24,94.49,94.6,,94.46
PIB-FRB-39,3-Oct-24,3-Oct-26,Half-Yearly,99.63,99.79,99.78,99.7,99.65,99.78,99.77,99.73,,99.74
PIB-FRB-40,3-Oct-24,3-Oct-29,Half-Yearly,97.38,97.11,97.15,97.03,96.94,97.11,97.17,97.16,,97.12
PIB-FRB-41,3-Oct-24,3-Oct-34,Half-Yearly,93.77,93.76,93.42,93.75,93.54,93.98,93.76,93.77,,93.73
PIB-FRB-42,7-Feb-24,7-Feb-27,Quarterly,99.04,98.78,98.7,98.7,98.54,98.9,98.75,98.8,,98.77
PIB-FRB-43,14-Nov-24,14-Nov-29,Half-Yearly,97.5,97.39,97.5,97.43,97.47,97.39,97.46,97.47,,97.45
PIB-FRB-44,14-Nov-24,14-Nov-34,Half-Yearly,92.81,93.53,92.94,93.28,92.95,92.79,92.95,93.29,,93.04
PIB-FRB-45,12-Dec-24,12-Dec-29,Half-Yearly,96.84,97,96.96,97.18,97.18,97.34,97.1,97.01,,97.07
PIB-FRB-46,12-Dec-24,12-Dec-34,Half-Yearly,93.15,93.14,92.55,92.65,92.65,92.54,92.62,92.9,,92.75
PIB-FRB-47,9-Jan-25,9-Jan-27,Semiannually,99.64,99.98,100.23,100.3,99.64,99.67,99.98,99.98,,99.91
PIB-FRB-48,9-Jan-25,9-Jan-30,Semiannually,96.59,96.82,96.9,96.94,96.76,96.82,96.94,96.87,,96.85
PIB-FRB-49,9-Jan-25,9-Jan-35,Semiannually,92.64,92.37,92.89,92.89,92.64,93.15,92.89,92.64,,92.77
